,id,statcode,statnaam,jrstatcode,rubriek,geometry,Id,Measure,ValueAttribute,bevolkingsdichtheid,WijkenEnBuurten
10,cbs_gemeente_2017_gegeneraliseerd.227615,GM0022,Leek,2017GM0022,gemeente,"MULTIPOLYGON (((225323.6138 580917.1368, 225165.803 581366.548, 225034.274 581334.428, 224534.0207 582509.563, 224452.4795 582458.5126, 224438.011 582339.018, 223615.481 582132.323, 223565.397 581985.221, 223372.4999 581829.7686, 223067.739 581636.137, 222861.949 581561.317, 222599.532 581583.589, 222242.7 581390.741, 221908.314 581495.025, 221347.397 581426.525, 221200.409 581147, 221006.9063 581117.129, 220373.318 581095.319, 220139.1624 580954.4183, 219808.58 580554.119, 219092.539 580613.262, 217933.699 580138.736, 217970.031 579279.798, 218112.537 578994.246, 218419.03 579102.317, 218677.6994 579402.9489, 218969.514 577819.007, 218726.084 577669.119, 218938.948 576670.323, 218303.2128 576312.8187, 218330.408 575894.31, 218445.019 575942.668, 218545.173 575749.343, 218664.3967 575144.9035, 218781.9818 574555.0075, 219003.189 573757.664, 218945.64 573735.5, 218955.674 573576.247, 219120.8116 572743.5751, 219216.814 572412.158, 216566.501 571831.688, 216735.953 570912.491, 215351.0225 570656.2802, 215901.08 568343.617, 217161.923 567871.029, 218686.246 567293.8986, 218901.9474 567213.9135, 219133.8258 567128.6148, 219914 569341.874, 220383.8273 569416.9494, 220485.8954 570750.2572, 220501.5019 570946.637, 220528.0351 571088.1864, 221521.6542 573904.28, 221595.085 574109.268, 221524.39 574138.335, 221519.405 574510.6183, 221512.796 574538.3701, 221991.1989 575054.6179, 222408.358 575674.148, 222575.3934 575786.0089, 222640.3969 575825.8083, 223005.29 576243.907, 222997.94 576737.898, 223082.2085 577103.2057, 223086.2878 577148.6364, 223252.599 577316.228, 224316.059 577702.801, 225563.824 578414.18, 225745.297 578781.372, 225873.332 579386.617, 226022.4217 579417.7985, 226919.886 579805.279, 226868.864 580018.285, 227142.551 580281.016, 227147.747 580479.792, 226988.9316 580630.1049, 226974.945 580647.136, 225323.6138 580917.1368)))",802811,M000100,None,311.0,GM0022
11,cbs_gemeente_2017_gegeneraliseerd.227616,GM0024,Loppersum,2017GM0024,gemeente,"MULTIPOLYGON (((249389.0031 593097.3732, 249550.9486 593214.6751, 249430.39 593592.86, 249548.46 593775.56, 249624.1176 594206.2868, 249828.91 594276.8, 249843.86 594143.51, 250018.33 594159.699, 250690.24 594432.67, 251260.5275 594393.8272, 251427.7759 594486.7471, 251655.985 594637.044, 251709.392 594777.312, 251528.549 595164.909, 251412.913 595233.109, 251305.698 596015.55, 251378.348 596179.6, 251213.46 596363.837, 251158.384 596656.064, 250811.657 596625.183, 250659.143 596827.687, 250802.596 597586.357, 250551.9231 598064.6221, 250184.841 598112.19, 249832.727 598009.619, 249108.409 598663.354, 249273.749 598940.291, 248891.718 599283.817, 248811.373 599761.693, 247692.856 601581.767, 247456.073 602186.913, 248460.703 602833.243, 248159.065 603300.955, 247736.394 603609.51, 247524.768 603615.741, 246947.76 602779.35, 246095.5268 602214.568, 245988.5752 602163.0849, 245808.9681 602030.5165, 245549.524 601828.139, 244952.1593 601043.4185, 244341.1089 600258.8627, 243397.1736 599378.8178, 243167.7913 599137.3801, 242892.6215 598879.6536, 242874.85 598860.77, 242524.77 598611.28, 242198.2962 598185.6474, 241837.676 598469.42, 241357.97 598620.17, 240933.49 598637.74, 240771.96 598605.63, 240716.85 598466.37, 240449.21 598383.17, 240012.73 598601.84, 239549.81 598515.59, 239141.88 598322.931, 238895.802 598311.497, 238735.425 598515.928, 238550.12 598439.663, 238529.419 598191.192, 238201.2762 598109.2706, 237776.273 598076.192, 237615.1447 597957.0451, 237508.594 597877.591, 237485.197 597596.693, 237611.426 596985.066, 237485.044 596744.077, 236807.764 596556.319, 236169.981 596522.53, 236137.614 596658.28, 235971.105 596630.734, 235490.046 596313.104, 235876.746 595571.83, 236092.211 595617.885, 236140.837 595267.52, 235432.131 595115.6255, 235465.6951 595006.2636, 235657.7168 595019.5005, 235910.595 594350.136, 236145.373 594456.394, 236478.678 594434.486, 236757.166 593903.035, 236677.217 593681.729, 237150.709 592703.944, 238331.487 592739.645, 238636.57 592149.24, 238889.9 592080.94, 239209.81 592153.94, 239442.591 592095.811, 239491.5439 592072.0015, 239905.184 591883.278, 240963.436 591594.501, 241847.528 590907.251, 243112.43 592314.35, 244372.02 591779.59, 244475.3 591829.24, 244692.05 592498.79, 245002.8261 592658.8927, 245194.6907 592594.0072, 245329.01 592478.74, 245458.62 592566.57, 245694.12 592559.07, 245788.1057 592359.456, 245622.65 592213.4, 245602.1815 592196.2279, 245492.23 592106.93, 245582.8 591829.35, 246063.53 591126.27, 246225.67 591216.92, 246578 590734.1, 246834.3 591061.62, 247354.61 590379.57, 247210.33 590248.69, 247369.03 589920.65, 247169.996 589793.133, 247393.6 589397.25, 250151.0912 591064.5096, 249669.55 591857.82, 249941.25 592019.74, 249699.9 592624.96, 249389.0031 593097.3732)))",876871,M000100,None,89.0,GM0024
12,cbs_gemeente_2017_gegeneraliseerd.227617,GM0025,Marum,2017GM0025,gemeente,"MULTIPOLYGON (((213063.8957 570054.6951, 213552.662 570078.542, 214390.823 569740.255, 214993.478 569269.351, 215506.56 568492.882, 215684.2062 568425.2662, 215901.08 568343.617, 215351.0225 570656.2802, 216735.953 570912.491, 216566.501 571831.688, 219216.814 572412.158, 219120.8116 572743.5751, 218955.674 573576.247, 218945.64 573735.5, 219003.189 573757.664, 218781.9818 574555.0075, 218664.3967 575144.9035, 218545.173 575749.343, 218445.019 575942.668, 218330.408 575894.31, 218303.2128 576312.8187, 218938.948 576670.323, 218726.084 577669.119, 218969.514 577819.007, 218677.6994 579402.9489, 218419.03 579102.317, 218112.537 578994.246, 217970.031 579279.798, 217933.699 580138.736, 217593.141 579968.168, 217342.592 580126.732, 217219.8012 580090.5168, 217216.6468 579557.0414, 216975.888 579527.716, 217017.957 579185.435, 215883.1651 578898.0526, 214824.962 578602.276, 214941.209 578024.53, 215100.143 577995.377, 215156.162 577790.964, 214967.127 577619.285, 214237.6986 577339.3533, 212742.3176 576812.532, 212345.4339 576667.2343, 212285.1 576633.18, 212342.47 576420.609, 211776.95 576084.71, 211815.18 575814.3, 211709.969 575284.83, 211657.83 575108.82, 211475.712 575079.45, 211393.399 574902.93, 211456.281 574666.079, 211336.28 574545.18, 208828.447 572829.038, 207768.729 572324.95, 207997.04 572206.77, 208447.812 571679.909, 208986.3084 570983.2213, 209578.327 570357.8157, 209753.0467 570173.0919, 209900.5227 570160.6365, 210282.4405 570144.5699, 211148.6674 570054.254, 212059.3717 569960.0563, 213063.8957 570054.6951)))",897206,M000100,None,161.0,GM0025
13,cbs_gemeente_2017_gegeneraliseerd.227618,GM0034,Almere,2017GM0034,gemeente,"MULTIPOLYGON (((141918.497 483210.832, 142584.1186 483076.0017, 142662.8115 482847.1298, 142787.2208 482762.2323, 142887.3994 482788.852, 142892.7749 482873.9533, 143132.6022 482760.4735, 143121.9331 482461.0558, 143290.3466 482412.5863, 143529.5561 482489.3168, 143382.1078 482495.193, 143313.655 482610.8073, 143474.6093 482706.0925, 143537.5015 482607.2166, 143696.3833 482838.7318, 143654.9865 482597.531, 143838.8338 482696.2269, 144949.635 482380.582, 146936.8335 481600.0031, 148931.7364 480467.0146, 150104.8383 479607.8889, 149966.9314 479491.6638, 150000.3546 479461.3174, 150087.299 479382.379, 150223.3808 479512.713, 151302.1958 480663.8351, 151338.243 480703.279, 152116.599 480220.47, 152565.13 480141.949, 154451.2063 480683.5938, 149152.6347 488255.0258, 149952.84 488710.12, 150014.292 488674.569, 151743.02 489775.4, 152220.72 489808.58, 152520.506 490264.062, 152434.946 490404.219, 152265.52 490356.95, 151967.41 490427.857, 151277.866 490968.464, 147422.818 492840.41, 146891.056 493291.709, 146242.4229 494189.6403, 144305.293 493011.203, 144485.341 493069.407, 144202.083 492547.387, 143936.4831 492386.4353, 143903.247 492238.332, 143766.3845 492338.9107, 143785.8949 492236.4129, 143427.453 492086.854, 142844.495 492093.737, 144095.8414 492884.0471, 142670.7127 492040.9512, 140194.0445 490570.6525, 139636.0955 490218.1726, 139424.5781 489696.8226, 139307.3104 489494.126, 137386.9704 488366.8229, 137011.29 487958.201, 136971.404 487518.7788, 137563.605 486433.6986, 137670.1671 485493.6468, 137763.2092 484431.8166, 137674.6305 484381.1445, 137720.5065 484064.3526, 137549.836 483986.1816, 137552.5941 483831.5244, 137604.6238 483861.7296, 137786.4927 483716.71, 137624.0451 483396.9234, 137788.336 483445.8329, 138485.7508 482671.1034, 138238.5521 482287.3015, 138089.8024 482265.1273, 137941.7359 482408.1871, 138130.6793 482134.4599, 138033.3341 482024.7984, 138067.1532 481982.0482, 138237.121 482080.324, 138440.04 481834.4063, 138475.6161 482153.7464, 138771.2455 482379.5129, 138955.8608 482323.1159, 139287.1634 482374.5429, 139980.5847 482681.7738, 141170.2989 483064.0863, 141918.497 483210.832)))",37455,M000100,None,1555.0,GM0034
14,cbs_gemeente_2017_gegeneraliseerd.227619,GM0037,Stadskanaal,2017GM0037,gemeente,"MULTIPOLYGON (((265600.068 565484.613, 265370.878 565466.483, 264370.389 566195.313, 264124.695 566223.95, 263986.011 565967.264, 263763.866 566430.392, 263164.9863 565259.7597, 262786.8581 564531.7252, 262477.724 564213.974, 262303.625 563606.812, 261851.271 562737.223, 260221.9132 559709.22, 260145.951 559741.006, 259310.7 560066.975, 258915.672 560303.779, 257265.991 561956.875, 256981.716 562406.348, 256599.785 562026.807, 256699.299 561897.711, 256408.552 561673.586, 255202.804 563230.497, 254356.581 562619.211, 254141.8882 562794.3086, 254115.8643 562783.8826, 253864.356 562563.468, 256318.4014 560073.7127, 256835.0214 559548.4216, 257010.9529 559369.5386, 258039.3721 558323.8578, 258898.084 557450.734, 258967.082 557380.577, 259062.0443 557273.2168, 259483.2315 556700.0756, 259846.216 556206.1321, 260155.8329 555784.8173, 260417.728 555428.437, 261301.713 554227.81, 261366.7143 554139.5604, 261935.622 553367.06, 262043.4715 553220.9534, 262422.3136 552706.9592, 262623.4837 552434.8171, 263492.7118 551254.2038, 263622.815 551077.828, 263687.489 550989.9089, 264379.66 550051.9286, 264520.76 549891.855, 264988.1646 549444.1301, 265275.541 549247.459, 265334.6548 549539.2591, 265604.659 549959.71, 265900.396 550402.004, 267704.0346 550631.6677, 267735.3502 552836.898, 267912.5275 552989.917, 268092.7046 553109.232, 268085.816 556442.815, 268108.118 558757.15, 269422.9347 559797.0501, 269651.82 559975.994, 269937.934 560199.208, 269783.998 560731.846, 269380.703 560898.662, 269135.931 561282.013, 268755.889 561179.108, 268583.56 561658.433, 268725.306 562025.67, 268829.294 562743.742, 268980.0157 562853.2539, 268937.789 563059.102, 268636.6 563286.758, 267863.045 563081.106, 267720.318 563166.006, 267697.683 563282.398, 267777.017 563379.029, 267646.298 563630.181, 267721.829 563967.408, 268133.058 563887.126, 268279.1063 564027.407, 268504.129 564940.487, 268483.78 565165.1227, 268262.602 565419.3002, 267820.111 565692.155, 267434.6603 565762.821, 267138.27 565629.487, 266962.96 565690.438, 265600.068 565484.613)))",1198796,M000100,None,274.0,GM0037
15,cbs_gemeente_2017_gegeneraliseerd.227620,GM0040,Slochteren,2017GM0040,gemeente,"MULTIPOLYGON (((256612.3201 585248.0268, 256724.29 586123.67, 256750.83 587396.64, 256563.13 587408.57, 256585.6244 587673.597, 256609.38 587953.54, 256471 588170.87, 256511.26 589123.87, 255058.0061 589151.2157, 255035.2944 589289.2024, 255100.09 589441.44, 255591.88 589875.21, 255424.26 590082.33, 255303.5 589982.8, 255161.3 590302.6, 255261.548 590384.174, 255019.4317 591238.251, 254500.664 591182.758, 254497.068 591048.586, 253248.169 590838.27, 253213.869 590986.602, 252605.808 591053.507, 252264.58 590277.1, 251716.8928 590306.6355, 251077.834 590369.525, 250871.433 591083.571, 250309.343 590800.727, 250151.0912 591064.5096, 247393.6 589397.25, 245183.4369 588043.9136, 244562.1873 587678.5337, 243127.4252 586697.219, 242500.081 586306.544, 242867.82 586031.84, 242852.642 585852.519, 243542.71 585202.85, 243484.68 585042.3, 243770.1612 584787.1895, 243811.72 584750.24, 243244.3933 584002.7897, 243108.3058 583956.7464, 243197.889 583657.503, 243046.84 583212.11, 243263.98 582889.66, 243100.847 582798.351, 242787.998 582170.641, 242673.1366 582128.1421, 242525.04 581945.77, 242578.435 581690.928, 241697.27 581286.18, 241561.037 581270.736, 241542.5 581381.86, 241407.41 581345.52, 241356.51 580962.54, 241539.6892 580975.0851, 241666.2745 580250.9785, 241440.51 580132.35, 241012.8 580109.14, 241512.39 580086.06, 241817.42 579778.48, 243955.0425 577138.9882, 244028.4872 577105.4723, 244387.5768 577003.1256, 244713.6131 576910.152, 244740.2804 576902.6048, 245798.84 576606.3, 246194.7247 576592.487, 246219.0196 576593.2849, 246512.2873 576602.9345, 246546.8021 576604.0768, 247771.6092 576655.0558, 247764.43 576796.56, 247147.38 576810.5, 247118.89 577829.27, 248771.65 578060.26, 250118.585 578498.803, 250218.382 578617.22, 250302.261 578894.157, 250470.407 578903.403, 250761.635 579233.129, 250370.753 579498.219, 250619.549 579841.393, 250752.399 579753.962, 250719.4103 579822.8348, 250577.784 580039.656, 251162.412 580500.291, 251938.582 580680.365, 251972.1984 580820.3391, 252198.608 580873.475, 252136.409 581194.944, 252576.527 581299.089, 252563.403 581454.219, 253025.41 581558.111, 252967.363 581994.882, 253106.751 582135.274, 253369.7902 582230.3082, 254379.696 582745.204, 254617.35 582768.69, 255016.372 583188.2, 255549.632 582911.227, 256094.982 582838.983, 256879.223 583136.634, 256586.99 584099.23, 256613.4393 584367.3835, 256745.46 585125.46, 256612.3201 585248.0268)))",1181242,M000100,None,110.0,GM0040
16,cbs_gemeente_2017_gegeneraliseerd.227622,GM0048,Vlagtwedde,2017GM0048,gemeente,"MULTIPOLYGON (((269559.776 541515.4543, 269527.928 541661.181, 270634.14 543237.8175, 273598.3976 548451.805, 275613.54 552003.44, 276778.5199 556474.4248, 277332.95 558606.18, 277838.457 559353.071, 277529.394 559786.1283, 276821.544 564723.879, 275581.437 564530.548, 272923.3306 563247.855, 272320.259 562951.559, 271914.426 562754.165, 271014.135 564222.002, 270577.429 564350.974, 269992.6294 565173.057, 269090.236 564638.486, 268937.022 564658.999, 268877.348 564745.561, 268874.865 565057.936, 268483.78 565165.1227, 268504.129 564940.487, 268279.1063 564027.407, 268133.058 563887.126, 267721.829 563967.408, 267646.298 563630.181, 267777.017 563379.029, 267697.683 563282.398, 267720.318 563166.006, 267863.045 563081.106, 268636.6 563286.758, 268937.789 563059.102, 268980.0157 562853.2539, 268829.294 562743.742, 268725.306 562025.67, 268583.56 561658.433, 268755.889 561179.108, 269135.931 561282.013, 269380.703 560898.662, 269783.998 560731.846, 269937.934 560199.208, 269651.82 559975.994, 269422.9347 559797.0501, 268108.118 558757.15, 268085.816 556442.815, 268092.7046 553109.232, 267912.5275 552989.917, 267735.3502 552836.898, 267704.0346 550631.6677, 265900.396 550402.004, 265604.659 549959.71, 265334.6548 549539.2591, 265275.541 549247.459, 265448.3438 549203.9204, 266539.4832 548928.8636, 266160.5819 547990.1079, 265910.8669 547376.2198, 264692.9011 544381.9065, 264580.41 544105.58, 264834.744 544110.032, 266296.5871 544125.8123, 266527.51 543297.23, 266717.741 543356.689, 266829.3883 543212.8151, 267071.373 542859.245, 267166.198 542835.389, 267860.95 541787.59, 267967.42 541740.47, 268076.67 541809.57, 268303.53 541394.35, 268776.0361 541646.5441, 268784.777 541503.889, 268516.179 541104.015, 268494.3949 540443.0928, 268546.079 540359.222, 269918.65 540356.08, 269559.776 541515.4543)))",1376203,M000100,None,95.0,GM0048
17,cbs_gemeente_2017_gegeneraliseerd.227623,GM0050,Zeewolde,2017GM0050,gemeente,"MULTIPOLYGON (((158495.0874 494984.8664, 157698.729 494191.51, 157718.33 494085.629, 157487.11 493864.11, 157111.83 493638.029, 155702.619 492447.849, 154440.95 491519.139, 152520.506 490264.062, 152220.72 489808.58, 151743.02 489775.4, 150014.292 488674.569, 149952.84 488710.12, 149152.6347 488255.0258, 154451.2063 480683.5938, 152565.13 480141.949, 152116.599 480220.47, 151338.243 480703.279, 151302.1958 480663.8351, 150223.3808 479512.713, 154856.1145 475113.0114, 155406.4989 474500, 155405.218 474344.9309, 155528.0633 474408.7568, 155859.339 474127.649, 155980.33 473917.5013, 156724.5724 473850.6794, 158130.6653 474199.6155, 158647.5951 474433.7339, 159456.3353 474606.9891, 160588.1192 475021.5555, 160798.873 475086.52, 161735.916 475372.888, 161827.1435 475417.1063, 164221.793 476173.494, 164486.6914 476166.2688, 164657.0549 476333.4043, 165052.482 477748.73, 165179.057 477926.681, 165132.826 478101.576, 165228.808 478193.055, 165594.0801 479134.9681, 165918.8354 480328.7159, 165873.7166 480450.5133, 166034.337 480633.6656, 166012.233 480807.884, 166142.656 481236.777, 166270.14 481322.3359, 166038.37 481971.027, 166019.0625 482326.4063, 166079.483 482347.706, 166083.3543 482565.4338, 166048.8658 482466.3139, 165876.277 482380.863, 165763.43 482892.167, 166050.175 482991.247, 166245.502 482896.807, 166188.1837 482793.4608, 166260.3805 482732.5673, 166288.9211 482922.861, 166005.7158 483063.1079, 165765.6763 483029.051, 165518.8652 483332.0197, 165223.825 484426.873, 165320.38 484741.594, 165585.7594 485060.6925, 167035.709 486645.904, 168294.592 486149.453, 168717.545 486165.593, 169571.7588 486423.8838, 170045.4155 486394.7536, 170450.8044 486064.2378, 170538.1892 486104.9732, 170428.4467 486461.667, 170182.214 486529.942, 170538.3728 486902.876, 170495.5903 486989.511, 170415.229 487042.337, 170297.86 487447.569, 170657.659 488571.949, 171041.2229 491217.7493, 168722.0493 491505.6543, 168307.689 491516.65, 167983.279 491366.44, 165756.992 489157.1938, 165226.125 488600.815, 164905.8251 488530.7893, 163289.08 489987.12, 160971.08 492472.86, 159195.1413 494169.8627, 158495.0874 494984.8664)))",1489548,M000100,None,91.0,GM0050
18,cbs_gemeente_2017_gegeneraliseerd.227624,GM0053,Winsum,2017GM0053,gemeente,"MULTIPOLYGON (((229618.2272 587506.2153, 229673.338 587506.996, 229812.403 586251.324, 230010.06 586179.595, 230538.948 586353.896, 230809.205 586229.956, 231258.512 586346.491, 231880.629 586594.047, 231781.775 587008.426, 231992.027 586960.391, 232574.0523 587091.0148, 232729.412 587651.1752, 232936.896 588241.69, 233048.8519 589658.117, 233192.9349 592614.2756, 233359.6636 593250.0017, 233666.2605 594950.1773, 233589.7611 595627.5426, 233695.802 596088.107, 234002.195 596120.964, 234074.468 596296.662, 234182.435 596322.898, 234167.527 596544.497, 233895.437 596889.042, 233670.79 597477.153, 233308.001 597519.499, 233138.784 597446.233, 232581.382 597593, 232849.236 598829.37, 232793.045 599058.567, 232471.49 599519.843, 232134.015 599814.391, 231760.165 599596.568, 231139.189 600333.203, 230765.218 600227.108, 230583.729 600435.801, 230556.953 600686.112, 230651.204 600898.809, 230605.89 601489.398, 230382.928 601544.398, 230401.897 601681.776, 230473.633 601851.427, 231349.373 601751.132, 231379.329 602665.963, 231500.13 602802.049, 231941.138 602852.747, 232223.623 604721.483, 232145.791 605074.717, 230931.33 604746.9, 230428.257 605030.92, 230002.96 604956.543, 229873.158 604043.132, 229704.423 604063.283, 229376.513 603173.004, 229692.112 603072.979, 229677.863 602990.208, 229403.092 602940.694, 229312.228 602844.049, 229414.756 602719.265, 229597.814 602859.039, 229726.128 602778.817, 229701.979 602569.922, 229469.26 602589.57, 229338.013 602435.827, 229513.52 602065.54, 229230.74 601930.1, 229004.201 601940.487, 228852.27 601621.71, 228434.546 601905.3752, 227988.7992 601899.1845, 227633.39 601121.76, 227384.8 600943.88, 227149.04 600930.56, 226974.4314 601015.2129, 226977.742 600695.083, 226906.721 600688.149, 227033.052 600182.356, 227769.1171 598245.0665, 227264.1509 597810.8518, 227297.745 597703.61, 227210.255 597548.747, 228022.61 596913.404, 227979.199 596306.373, 228102.43 595868.12, 227824.8 595636.77, 227462.12 595750.18, 227354.49 595091.56, 226803.36 595108.04, 226751.39 594811.42, 226250.6 594549.45, 226014.6324 594136.1949, 225613.263 593876.972, 225626.405 593674.102, 225840.87 593435.56, 225815.049 593322.21, 225309.983 592815.986, 225132.995 592758.602, 225037.425 592849.438, 224616.782 592867.233, 224355.713 592767.88, 224403.59 592082.756, 224341.035 591748.605, 224046.003 591039.588, 223902.345 591038.886, 223915.784 590671.89, 224086.619 590359.951, 224461.616 590158.475, 224565.226 590264.602, 224657.003 590241.517, 224800.811 590098.619, 224877.465 589843.827, 224837.868 589578.478, 224713.847 589390.692, 224575.947 589322.488, 224369.936 589355.609, 224207.7534 589197.9115, 224089.57 588868.28, 224498.56 588743.35, 224611.369 588461.245, 225258.292 588911.819, 225851.134 588709.42, 226428.223 589075.535, 226636.122 588863.81, 226619.867 588685.91, 226706.12 588627.685, 227324.547 588583.291, 227387.239 588171.342, 227597.095 587728.105, 228183.944 587834.701, 228165.802 587492.485, 228788.024 587432.746, 229398.717 587622.956, 229618.2272 587506.2153)))",1454169,M000100,None,134.0,GM0053
19,cbs_gemeente_2017_gegeneraliseerd.227625,GM0056,Zuidhorn,2017GM0056,gemeente,"MULTIPOLYGON (((215230.7031 591373.3125, 214483.4501 591129.2672, 214156.4908 590660.309, 214153.54 590374.8, 213938.281 590117.493, 213910.17 589803.77, 213772.458 589613.287, 213567.637 589772.33, 213211.854 589753.303, 212822.3872 589474.8594, 212739.6332 589008.2175, 212647.058 588205.25, 212755.931 587785.044, 212941.783 587510.986, 212894.5476 587236.5104, 212562.15 587087.41, 212355.76 587204.59, 212142.15 586997.66, 212134.098 586886.2954, 211822.02 586570.81, 211746.51 586347.51, 211836.68 586197.36, 211745.48 585994.12, 211390.758 585907.808, 211363.51 585818.36, 214348.837 585834.862, 214429.552 585577.569, 214285.089 585482.354, 214524.777 584651.801, 216040.611 584948.589, 216819.3743 584993.2138, 217310.992 585192.172, 218888.0541 585481.7358, 218895.558 585219.771, 219847.639 585434.942, 219829.948 584682.234, 220145.3656 584734.6482, 220164.295 584288.052, 220266.572 584293.406, 220276.498 584393.415, 220750.482 584433.179, 220717.929 583876.791, 221041.363 584025.61, 221160.889 583975.738, 221244.973 583750.914, 221390.319 583680.089, 222044.586 583577.902, 222535.505 582494.541, 222635.048 582519.605, 222823.325 581993.243, 222948.521 581984.497, 223067.739 581636.137, 223372.4999 581829.7686, 223565.397 581985.221, 223615.481 582132.323, 224438.011 582339.018, 224452.4795 582458.5126, 224534.0207 582509.563, 225034.274 581334.428, 225165.803 581366.548, 225323.6138 580917.1368, 226974.945 580647.136, 227307.1511 582082.879, 227742.577 583835.9179, 227979.9426 584879.8194, 228001.032 585391.024, 228493.824 585284.421, 228748.213 584897.021, 229005.487 584930.843, 229227.347 585219.239, 229468.215 585137.843, 230032.093 585869.642, 229843.98 586049.635, 229813.3154 586217.9252, 229812.403 586251.324, 229673.338 587506.996, 229618.2272 587506.2153, 229398.717 587622.956, 228788.024 587432.746, 228165.802 587492.485, 228183.944 587834.701, 227597.095 587728.105, 227387.239 588171.342, 227324.547 588583.291, 226706.12 588627.685, 226619.867 588685.91, 226636.122 588863.81, 226428.223 589075.535, 225851.134 588709.42, 225258.292 588911.819, 224611.369 588461.245, 224498.56 588743.35, 224089.57 588868.28, 224207.7534 589197.9115, 224369.936 589355.609, 224575.947 589322.488, 224713.847 589390.692, 224837.868 589578.478, 224877.465 589843.827, 224800.811 590098.619, 224657.003 590241.517, 224565.226 590264.602, 224461.616 590158.475, 224086.619 590359.951, 223915.784 590671.89, 223902.345 591038.886, 224046.003 591039.588, 224341.035 591748.605, 224403.59 592082.756, 224355.713 592767.88, 224616.782 592867.233, 225037.425 592849.438, 224972.644 593319.121, 224550.48 594034.21, 224432.33 594057.44, 224054.95 593900.62, 223537.88 594030.89, 223411.59 593946.58, 223129.71 593297.95, 222874.684 593105.147, 222397.511 592990.415, 220999.988 593074.536, 220290.801 593235.822, 220142.214 593132.875, 219859.608 592531.328, 219629.2335 592368.4107, 219440.682 592424.335, 219163.0765 592757.7998, 218752.35 592937.64, 217917.96 592498.92, 217623.77 592502.49, 217224.59 592635.8, 216915.27 592989.78, 216883.37 593580.18, 216753.6 593918.92, 216170.6798 594425.4478, 215841.597 594587.585, 215285.0749 595051.422, 215291.4813 594749.6633, 215187.9987 595138.4978, 214925.7966 595331.182, 214539.025 592163.03, 215007.894 592078.079, 215360.9156 591871.2488, 215445.5084 591702.7322, 215230.7031 591373.3125)))",1503551,M000100,None,150.0,GM0056
